Argus v5 (macro + geo-mean K-fold + event delay + slippage) — run v5, budget 10 min, seed 42

Data: 3951 bars, 71 curated events, 3951 macro rows
Train: 2010-08-18 → 2022-12-31 (2602 bars, 7.1yr)
Test:  2023-01-01 → 2026-09-10 (1349 bars, 3.7yr)
Precomputed: indicators + event-state (1d delay) + macro state

Buy-hold train: $1000 → $236320000
Buy-hold test:  $1000 → $4702

K-fold: 4 folds within train slice
  Fold 0: 2010-08-18 → 2017-08-27 (650 bars)
  Fold 1: 2017-08-28 → 2019-06-08 (650 bars)
  Fold 2: 2019-06-09 → 2021-03-19 (650 bars)
  Fold 3: 2021-03-20 → 2022-12-31 (652 bars)

Gen    1 | fit   1.116 | fold Calmar  3.67/ 5.25/ 1.70/ 0.05 | fold DD  4/ 0/ 3/ 1%
Gen 1951 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 1956 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 1961 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 1966 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 1971 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 1976 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 1981 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 1986 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 1991 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 1996 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2001 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2006 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2011 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2016 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2021 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2026 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2031 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2036 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2041 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2046 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2051 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2056 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2061 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2066 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2071 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2076 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2081 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2086 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2091 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2096 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2101 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2106 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2111 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2116 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2121 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2126 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2131 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2136 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2141 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2146 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2151 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2156 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2161 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2166 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2171 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2176 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2181 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2186 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2191 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2196 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2201 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2206 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2211 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2216 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2221 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2226 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2231 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2236 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2241 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2246 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2251 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2256 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2261 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2266 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2271 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2276 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2281 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2286 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2291 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2296 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2301 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2306 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2311 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2316 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2321 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2326 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2331 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2336 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2341 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2346 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2351 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2356 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2361 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2366 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2371 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2376 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2381 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2386 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2391 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2396 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2401 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2406 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2411 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2416 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2421 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2426 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2431 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2436 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2441 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2446 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2451 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2456 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2461 | fit   8.238 | fold Calmar 27.85/ 4.59/12.55/ 2.87 | fold DD 22/ 7/ 8/ 5%
Gen 2466 | fit   8.238 | fold Calmar 27.93/ 4.55/12.55/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2471 | fit   8.238 | fold Calmar 27.93/ 4.55/12.55/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2476 | fit   8.238 | fold Calmar 27.93/ 4.55/12.55/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2481 | fit   8.238 | fold Calmar 27.93/ 4.55/12.55/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2486 | fit   8.238 | fold Calmar 27.93/ 4.55/12.55/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2491 | fit   8.238 | fold Calmar 27.93/ 4.55/12.55/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2496 | fit   8.238 | fold Calmar 27.93/ 4.55/12.55/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2501 | fit   8.238 | fold Calmar 27.93/ 4.55/12.55/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2506 | fit   8.238 | fold Calmar 27.93/ 4.55/12.55/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2511 | fit   8.238 | fold Calmar 27.93/ 4.55/12.55/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2516 | fit   8.239 | fold Calmar 27.92/ 4.55/12.55/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2521 | fit   8.239 | fold Calmar 27.92/ 4.55/12.55/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2526 | fit   8.239 | fold Calmar 27.92/ 4.55/12.55/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2531 | fit   8.239 | fold Calmar 27.92/ 4.55/12.55/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2536 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2541 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2546 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2551 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2556 | fit   8.239 | fold Calmar 27.93/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2561 | fit   8.239 | fold Calmar 27.93/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2566 | fit   8.239 | fold Calmar 27.93/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2571 | fit   8.239 | fold Calmar 27.93/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2576 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2581 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2586 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2591 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2596 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2601 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2606 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2611 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2616 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2621 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2626 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2631 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2636 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2641 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2646 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2651 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2656 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2661 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2666 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2671 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2676 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2681 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2686 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2691 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2696 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2701 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2706 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2711 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2716 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2721 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2726 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2731 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2736 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2741 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2746 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2751 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2756 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2761 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2766 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2771 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2776 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2781 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2786 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2791 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2796 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2801 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2806 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2811 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2816 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2821 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2826 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2831 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2836 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2841 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2846 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2851 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2856 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2861 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2866 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2871 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2876 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2881 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2886 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2891 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2896 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2901 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2906 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2911 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2916 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2921 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2926 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2931 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2936 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2941 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2946 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2951 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2956 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2961 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2966 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2971 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2976 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2981 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2986 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2991 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 2996 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3001 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
Gen 3006 | fit   8.239 | fold Calmar 27.92/ 4.55/12.56/ 2.89 | fold DD 22/ 7/ 8/ 6%
