AXIS bot evolution — run v1, budget 3 minutes

Data: 3951 daily bars (2010-08-18 → 2026-09-10)
Indicators precomputed

Buy-and-hold baseline: $1000 → $1116200000 (111619900% total return)

Gen 8201 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8206 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8211 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8216 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8221 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8226 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8231 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8236 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8241 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8246 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8251 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8256 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8261 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8266 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8271 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8276 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8281 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8286 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8291 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8296 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8301 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8306 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8311 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8316 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8321 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8326 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8331 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8336 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8341 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8346 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8351 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8356 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8361 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8366 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8371 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8376 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8381 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8386 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8391 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8396 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8401 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8406 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8411 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8416 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8421 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8426 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8431 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8436 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8441 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8446 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8451 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8456 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8461 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8466 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8471 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8476 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8481 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8486 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8491 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8496 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8501 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8506 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8511 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8516 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8521 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8526 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8531 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8536 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8541 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8546 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8551 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8556 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8561 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8566 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8571 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8576 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8581 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8586 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8591 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8596 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8601 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8606 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8611 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8616 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8621 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8626 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8631 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8636 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8641 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8646 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8651 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8656 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8661 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8666 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8671 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8676 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8681 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8686 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8691 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8696 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8701 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8706 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8711 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8716 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8721 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8726 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8731 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8736 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8741 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8746 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8751 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8756 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8761 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8766 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8771 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8776 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8781 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8786 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8791 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8796 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8801 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8806 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8811 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8816 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8821 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8826 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8831 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8836 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8841 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8846 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8851 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8856 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8861 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8866 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8871 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8876 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8881 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8886 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8891 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8896 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8901 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8906 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8911 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8916 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8921 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8926 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8931 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8936 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8941 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8946 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8951 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8956 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8961 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8966 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8971 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8976 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8981 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8986 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8991 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 8996 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9001 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9006 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9011 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9016 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9021 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9026 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9031 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9036 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9041 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9046 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9051 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9056 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9061 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9066 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9071 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9076 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9081 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9086 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9091 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9096 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9101 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9106 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9111 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9116 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9121 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9126 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9131 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9136 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9141 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9146 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9151 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9156 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9161 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9166 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9171 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9176 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9181 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9186 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9191 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9196 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9201 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9206 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9211 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9216 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9221 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9226 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9231 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9236 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9241 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9246 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9251 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9256 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9261 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9266 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9271 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9276 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9281 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9286 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9291 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9296 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9301 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9306 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9311 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9316 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9321 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9326 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9331 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9336 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9341 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9346 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9351 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9356 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9361 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9366 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9371 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9376 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9381 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9386 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9391 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9396 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9401 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9406 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9411 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9416 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9421 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9426 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9431 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9436 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9441 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9446 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9451 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9456 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9461 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9466 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9471 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9476 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9481 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9486 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9491 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9496 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9501 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9506 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9511 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9516 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9521 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9526 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 9531 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
