Argus v2 evolution — run v2, budget 5 min, seed 42

Data: 3951 bars, 71 curated events
Train: 2010-08-18 → 2022-12-31 (2602 bars, 7.1yr)
Test:  2023-01-01 → 2026-09-10 (1349 bars, 3.7yr)
Indicators + event-state precomputed

Buy-hold train: $1000 → $236320000
Buy-hold test:  $1000 → $4702

Gen 2501 | fit  10.503 | CAGR  297.9% | DD  28.4% | Calmar  10.50 | trades  376 | ✓
Gen 2506 | fit  10.503 | CAGR  297.9% | DD  28.4% | Calmar  10.50 | trades  376 | ✓
Gen 2511 | fit  10.503 | CAGR  297.9% | DD  28.4% | Calmar  10.50 | trades  376 | ✓
Gen 2516 | fit  10.503 | CAGR  297.9% | DD  28.4% | Calmar  10.50 | trades  376 | ✓
Gen 2521 | fit  10.503 | CAGR  297.9% | DD  28.4% | Calmar  10.50 | trades  376 | ✓
Gen 2526 | fit  10.503 | CAGR  297.9% | DD  28.4% | Calmar  10.50 | trades  376 | ✓
Gen 2531 | fit  10.503 | CAGR  297.9% | DD  28.4% | Calmar  10.50 | trades  376 | ✓
Gen 2536 | fit  10.503 | CAGR  297.9% | DD  28.4% | Calmar  10.50 | trades  376 | ✓
Gen 2541 | fit  10.503 | CAGR  297.9% | DD  28.4% | Calmar  10.50 | trades  376 | ✓
Gen 2546 | fit  10.503 | CAGR  297.9% | DD  28.4% | Calmar  10.50 | trades  376 | ✓
Gen 2551 | fit  10.503 | CAGR  297.9% | DD  28.4% | Calmar  10.50 | trades  376 | ✓
Gen 2556 | fit  10.503 | CAGR  297.9% | DD  28.4% | Calmar  10.50 | trades  376 | ✓
Gen 2561 | fit  10.503 | CAGR  297.9% | DD  28.4% | Calmar  10.50 | trades  376 | ✓
Gen 2566 | fit  10.503 | CAGR  297.9% | DD  28.4% | Calmar  10.50 | trades  376 | ✓

Evolution complete: 2568 gens, 5.0 min

================================================================================
BEST BOT — TRAIN slice (GA saw this)
================================================================================
Fitness (Calmar w/ DD cliff): 10.503
Final equity: $18721858 | Peak: $21166902
CAGR: 297.9% | Max DD: 28.4% | Sortino: 3.17 | Calmar: 10.50
Trades: 376 | Survived: 2602/2602 | Liquidated: NO
vs Buy-hold: $236320000 — BUY-HOLD WINS

================================================================================
BEST BOT — TEST slice (HELD OUT, honest OOS)
================================================================================
Final equity: $1071 | Peak: $1411
CAGR: 1.9% | Max DD: 35.6% | Sortino: 2.52 | Calmar: 0.05
Trades: 165 | Survived: 1349/1349 | Liquidated: NO
vs Buy-hold: $4702 — BUY-HOLD WINS

Evolved genome:
  RSI 28.3/80.3 | MA 7/90/137d
  Entry threshold 0.65 | Base pos 71% | Vol scale 1.99
  Stop 2.0% | Target 100% | Hold 14d | Cool 0d
  Weights trend 0.87 RSI 0.22 momo 0.93
  News fear hack 1.00 reg 0.30 macro 1.00 geo 1.00 mem 10d
  Halving bull 349d boost 1.92x accum 19d

Wrote v2-best-bot.json
